steps,episode,total_return,episode_len,episode_return,total_regret
20,1,2.0,20,2.0,2.0
40,2,0.0,20,-2.0,2.0
60,3,2.0,20,2.0,4.0
80,4,-2.0,20,-4.0,6.0
100,5,0.0,20,2.0,6.0
120,6,-2.0,20,-2.0,8.0
140,7,-10.0,20,-8.0,10.0
160,8,-10.0,20,0.0,10.0
180,9,0.0,20,10.0,10.0
200,10,-6.0,20,-6.0,10.0
240,12,-12.0,20,-2.0,14.0
280,14,-10.0,20,0.0,16.0
340,17,-12.0,20,-6.0,18.0
400,20,-14.0,20,0.0,24.0
500,25,-18.0,20,-6.0,28.0
600,30,-20.0,20,-2.0,30.0
800,40,-36.0,20,-4.0,44.0
1000,50,-14.0,20,4.0,54.0
1200,60,-14.0,20,4.0,70.0
1400,70,4.0,20,4.0,80.0
1600,80,-8.0,20,4.0,88.0
1800,90,-16.0,20,-2.0,96.0
2000,100,-20.0,20,-6.0,102.0
2400,120,2.0,20,0.0,122.0
2800,140,-28.0,20,2.0,140.0
3400,170,-40.0,20,0.0,178.0
4000,200,-60.0,20,0.0,210.0
5000,250,-86.0,20,0.0,254.0
6000,300,-88.0,20,-2.0,302.0
8000,400,-30.0,20,-4.0,410.0
10000,500,-80.0,20,0.0,520.0
12000,600,-172.0,20,-4.0,618.0
14000,700,-180.0,20,-2.0,710.0
16000,800,-168.0,20,0.0,806.0
18000,900,-150.0,20,-2.0,912.0
20000,1000,-126.0,20,2.0,1002.0
24000,1200,-88.0,20,-2.0,1208.0
28000,1400,-48.0,20,-8.0,1392.0
34000,1700,-66.0,20,4.0,1686.0
40000,2000,-56.0,20,4.0,1986.0
50000,2500,-176.0,20,4.0,2492.0
60000,3000,-76.0,20,-2.0,3000.0
80000,4000,-56.0,20,-6.0,4062.0
100000,5000,-224.0,20,-2.0,5044.0
120000,6000,-338.0,20,-6.0,6038.0
140000,7000,-266.0,20,0.0,7034.0
160000,8000,-244.0,20,0.0,8066.0
180000,9000,-236.0,20,4.0,9062.0
200000,10000,-354.0,20,-2.0,10058.0
