steps,episode,total_return,episode_len,episode_return,total_regret
1,1,-1.0576593221431663,1,-1.0576593221431663,2.0
2,2,0.28050012810310676,1,1.338159450246273,2.0
3,3,-2.3144610512127954,1,-2.594961179315902,4.0
4,4,-3.1155956317723636,1,-0.8011345805595682,6.0
5,5,-1.223876589063853,1,1.8917190427085107,6.0
6,6,-1.276838753508506,1,-0.05296216444465296,8.0
7,7,-3.562759654948932,1,-2.2859209014404263,10.0
8,8,-3.152230695707443,1,0.41052895924148913,12.0
9,9,-1.4351873282221743,1,1.7170433674852688,12.0
10,10,-2.9766007627731406,1,-1.5414134345509662,14.0
12,12,-4.208494106079276,1,-0.8933108335973874,18.0
14,14,-7.113682825970919,1,-1.704379294951011,22.0
17,17,-10.252541583499115,1,-2.164390023396683,26.0
20,20,-15.893520031639836,1,-1.5634089858898697,32.0
25,25,-18.08382874819845,1,0.5257589325582901,40.0
30,30,-24.977114927253876,1,-1.8335444659646192,50.0
40,40,-25.21794162622137,1,1.694230055407179,66.0
50,50,-31.800399421711944,1,-3.3225404403908794,86.0
60,60,-37.66434530278617,1,-0.9663937507044545,104.0
70,70,-51.82009938876023,1,0.9523313512332201,122.0
80,80,-62.727893406424116,1,-1.4672941537405566,140.0
90,90,-72.46569414460141,1,-1.3184089640410852,158.0
100,100,-83.79490924381935,1,-2.4765385291712994,178.0
120,120,-97.51393845113074,1,0.3671620434038856,214.0
140,140,-114.42439340295765,1,-1.8818868076675321,250.0
170,170,-134.72638256314343,1,0.30680844308615596,306.0
200,200,-163.76415280243975,1,-2.400705481996259,356.0
250,250,-207.11694994304327,1,-0.2822608156683759,448.0
300,300,-251.2735192757267,1,4.135746737449601,542.0
400,400,-332.326750442099,1,1.7558562563598021,714.0
500,500,-422.04903925282184,1,2.050327008302534,896.0
600,600,-489.2690109626178,1,-1.1506615202466208,1072.0
700,700,-553.7014600221481,1,-0.8937318980223082,1254.0
800,800,-647.7342257346559,1,-3.338299266092824,1438.0
900,900,-735.8769029977638,1,-0.9927113330779381,1618.0
1000,1000,-807.9200932349462,1,1.4917055398441041,1802.0
1200,1200,-962.1864164101586,1,-0.8810263298769385,2166.0
1400,1400,-1148.8897678963986,1,-0.4759548066619369,2532.0
1700,1700,-1403.2777052145582,1,0.07991910666878055,3060.0
2000,2000,-1644.890209258906,1,-1.316415763458478,3620.0
2500,2500,-2049.390573788895,1,-0.8395836716834892,4504.0
3000,3000,-2456.6451108323463,1,-0.005835054335657119,5386.0
4000,4000,-3227.1529911230823,1,-0.4167485354525655,7210.0
5000,5000,-3998.222226809529,1,-1.1944668368004294,9002.0
6000,6000,-4793.121934969786,1,-1.4597058936281355,10770.0
7000,7000,-5617.805894880213,1,0.2503608779243929,12582.0
8000,8000,-6381.935118391152,1,-2.9905426838768663,14382.0
9000,9000,-7167.085426881125,1,0.8498756348416521,16172.0
10000,10000,-7963.435339180255,1,-1.7046092044083108,17966.0
