steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.5,1,0.5,0.5
2,2,1.0,1,0.5,1.0
3,3,1.9,1,0.9,1.1
4,4,2.4,1,0.5,1.6
5,5,2.5,1,0.1,2.5
6,6,2.6,1,0.1,3.4
7,7,3.5,1,0.9,3.5
8,8,4.3,1,0.8,3.7
9,9,4.7,1,0.4,4.3
10,10,5.1000000000000005,1,0.4,4.8999999999999995
12,12,5.800000000000001,1,0.1,6.199999999999999
14,14,6.200000000000001,1,0.2,7.799999999999999
17,17,7.700000000000001,1,0.1,9.3
20,20,9.500000000000002,1,0.5,10.5
25,25,12.400000000000002,1,0.5,12.6
30,30,14.600000000000001,1,0.7000000000000001,15.4
40,40,19.0,1,0.5,20.999999999999996
50,50,22.7,1,0.6000000000000001,27.299999999999997
60,60,28.9,1,0.5,31.099999999999998
70,70,33.699999999999996,1,0.9,36.3
80,80,38.49999999999999,1,0.7000000000000001,41.5
90,90,44.199999999999996,1,1.0,45.8
100,100,48.8,1,0.8,51.199999999999996
120,120,57.79999999999999,1,0.30000000000000004,62.2
140,140,69.39999999999999,1,0.6000000000000001,70.6
170,170,85.60000000000001,1,0.9,84.39999999999998
200,200,95.80000000000003,1,0.4,104.19999999999996
250,250,121.60000000000001,1,0.30000000000000004,128.39999999999998
300,300,145.2,1,0.5,154.79999999999998
400,400,198.1999999999999,1,0.1,201.80000000000007
500,500,247.19999999999996,1,0.5,252.8
600,600,301.89999999999975,1,0.0,298.1000000000002
700,700,350.5999999999999,1,0.1,349.40000000000003
800,800,401.3,1,1.0,398.69999999999993
900,900,456.6000000000003,1,0.4,443.39999999999964
1000,1000,507.4000000000001,1,0.4,492.59999999999985
1200,1200,606.3000000000003,1,0.7000000000000001,593.6999999999994
1400,1400,706.3999999999991,1,0.8,693.6000000000006
1700,1700,856.6999999999994,1,0.8,843.3000000000003
2000,2000,1004.9999999999992,1,0.2,995.0000000000005
2500,2500,1250.1999999999975,1,0.30000000000000004,1249.800000000002
3000,3000,1491.0999999999979,1,0.9,1508.9000000000017
4000,4000,1994.2000000000016,1,0.4,2005.799999999998
5000,5000,2496.7999999999975,1,0.7000000000000001,2503.2000000000025
6000,6000,2993.399999999988,1,0.0,3006.600000000012
7000,7000,3487.8999999999837,1,0.5,3512.1000000000163
8000,8000,3999.499999999989,1,0.30000000000000004,4000.500000000011
9000,9000,4488.599999999983,1,0.2,4511.4000000000215
10000,10000,4990.0999999999785,1,0.2,5009.900000000026
