steps,episode,total_return,episode_len,episode_return,raw_return,best_episode
60,1,52.03472483179258,60,52.03472483179258,59.0,59.0
135,2,132.4182323568728,75,80.38350752508025,133.0,74.0
222,3,204.1251101705903,87,71.7068778137175,219.0,86.0
279,4,275.1260813705758,57,71.00097119998551,275.0,86.0
379,5,368.44742292019293,100,93.32134154961697,374.0,99.0
455,6,449.25034457946396,76,80.802921659271,449.0,99.0
519,7,522.9003870950717,64,73.65004251560774,512.0,99.0
616,8,608.5026640783657,97,85.60227698329415,608.0,99.0
718,9,711.0326164891642,102,102.52995241079729,709.0,101.0
774,10,765.0569521700456,56,54.02433568088136,764.0,101.0
885,12,868.6980459921543,60,59.40872499908633,873.0,101.0
1008,14,994.5185826548477,69,76.73321349441565,994.0,101.0
1272,17,1243.5373818417538,70,65.44904674057305,1255.0,101.0
1571,20,1531.5777876742022,71,69.65856477719113,1551.0,158.0
1953,25,1931.1118758207956,68,84.34841947859138,1928.0,158.0
2277,30,2294.0177623534773,77,89.29865563774713,2247.0,158.0
3081,40,3138.5431320488183,77,71.80488108702285,3041.0,158.0
3722,50,3798.611754306282,43,37.43194244039476,3672.0,158.0
4517,60,4563.1527229404555,124,117.47630013364005,4457.0,158.0
5518,70,5494.730916963342,62,50.541939041538654,5448.0,212.0
6314,80,6281.707209494389,72,72.04673896224028,6234.0,212.0
7047,90,7018.530532459068,113,130.0764455027866,6957.0,212.0
7870,100,7838.317966949474,85,103.28208177973903,7770.0,212.0
9722,120,9592.209080786635,85,84.37156459236839,9602.0,212.0
11417,140,11301.775956470585,136,155.44249279725267,11277.0,212.0
13939,170,13777.340888273913,68,67.77561984000202,13769.0,212.0
16192,200,15990.804531450025,63,61.22735534717719,15992.0,212.0
20049,250,19844.134389100695,95,101.46415905481688,19799.0,212.0
23839,300,23504.14967571606,73,63.91211905521063,23539.0,212.0
31871,400,31409.280053215996,117,105.51295657776444,31471.0,242.0
39478,500,38723.0098646031,56,52.526271043356346,38978.0,242.0
47804,600,46840.43624449055,86,76.16664552715389,47204.0,243.0
55788,700,54618.62224317932,67,68.01261028487491,55088.0,243.0
63710,800,62545.657961828634,203,178.34664727980103,62910.0,243.0
71672,900,70369.7041363469,75,67.63092748972606,70772.0,243.0
79561,1000,78315.71040689848,93,83.32884295942186,78561.0,243.0
